name,_id,run_start_time,run_end_time,status,status_message,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,create_doe_prototype_building.template,add_sensor_calibration_faults.run_measure,advanced_rtu_controls_ems.run_measure,condenser_water_temperature_reset_ems.run_measure,hot_water_coil_valve_leakage_ems.run_measure,membrane_heat_pump_cooling_only_ems.run_measure,optimal_start_stop_ems.run_measure,static_pressure_reset_ems.run_measure,add_sensor_calibration_faults.applicable,advanced_rtu_controls_ems.applicable,condenser_water_temperature_reset_ems.applicable,create_doe_prototype_building.applicable,hot_water_coil_valve_leakage_ems.applicable,membrane_heat_pump_cooling_only_ems.applicable,optimal_start_stop_ems.applicable,standard_report_legacy.cooling_electricity,standard_report_legacy.exterior_equipment_electricity,standard_report_legacy.exterior_lighting_electricity,standard_report_legacy.fans_electricity,standard_report_legacy.heat_rejection_electricity,standard_report_legacy.heating_electricity,standard_report_legacy.heating_natural_gas,standard_report_legacy.humidification_electricity,standard_report_legacy.interior_equipment_electricity,standard_report_legacy.interior_equipment_natural_gas,standard_report_legacy.interior_lighting_electricity,standard_report_legacy.pumps_electricity,standard_report_legacy.refrigeration_electricity,standard_report_legacy.total_energy,standard_report_legacy.total_source_energy,standard_report_legacy.water_systems_electricity,standard_report_legacy.water_systems_natural_gas,static_pressure_reset_ems.applicable
diag Autogenerated 125,b9f7caf9-1532-49b9-a3bc-ab4780c5f729,2015-11-14T03:56:28Z,2015-11-14T03:58:53Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,false,false,false,146.0599420924955,0.0,85.08099225291494,344.66703184912745,0.0,0.0,16.6875342358557,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,995.89,3070.54,0.0,23.358635260975035,false
diag Autogenerated 425,ba042d60-d9cf-42c0-80d6-2460aa34e42e,2015-11-14T04:06:23Z,2015-11-14T04:22:09Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,135.6951817068191,0.0,5.948856676194365,109.96120865659452,0.0,0.0,56.6460800326664,0.0,123.86075949367088,28.3008370763577,106.66088199265005,4.079726418946509,5.321559820334831,664.94,1777.38,8.10483870967742,72.75061249489588,false
diag Autogenerated 374,ba36dde7-64b2-4824-b971-c9c601a64a4e,2015-11-14T04:05:44Z,2015-11-14T04:07:01Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,68.38303567147199,0.0,68.4484239251261,193.021765570033,0.0,4.8605268549557765,604.7018513594219,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1456.24,3352.32,0.0,0.0,false
diag Autogenerated 463,ba9b9c16-9372-4e33-ae51-01bb1cccf8c7,2015-11-14T04:06:42Z,2015-11-14T04:18:33Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,203.7004899959167,0.0,17.539812168231933,284.72743977133524,0.0,0.0,1090.2725602286648,0.0,116.54757043691302,18.387096774193548,283.9679461004492,16.792057982850142,4.597284605961617,2054.14,4159.45,0.0,17.612290730910576,false
diag Autogenerated 272,bb51d577-aed3-4f81-a419-e8e7bc9568b4,2015-11-14T04:03:07Z,2015-11-14T04:05:45Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,54.97783103414363,0.0,56.15602777092002,94.98834849734756,0.0,0.0,115.88076729309802,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,726.01,2035.88,0.0,10.56964909005879,false
diag Autogenerated 620,bc5eeaaa-20db-4916-a93a-e54af3a25239,2015-11-14T04:20:23Z,2015-11-14T04:33:51Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,105.3075227712619,0.0,17.68010974231495,95.77486718441702,0.0,10.32726726065679,5.089809910633032,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,752.73,1838.38,0.0,143.6797500194626,false
diag Autogenerated 338,bc8e52a8-7b47-45d8-9c8e-12542f63a810,2015-11-14T04:04:44Z,2015-11-14T04:06:13Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,105.44509784262357,0.0,68.44406470821582,208.48390795077574,0.0,3.9058583516057177,433.0097341313607,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1336.12,3329.52,0.0,0.0,false
diag Autogenerated 39,bce0aa5a-aaff-46cf-b6b1-f97c74b874f8,2015-11-14T03:56:28Z,2015-11-14T04:01:43Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,171.9428089825406,0.0,25.745239196595247,147.89665377758018,8.513383841786089,0.0,298.4235195140171,0.0,195.80184039987606,0.0,133.32345319734674,27.59701619893205,0.0,1073.77,2644.6,0.0,64.5232759536951,false
diag Autogenerated 326,bd0b2454-4808-4d06-8f6f-2a6a00ea1b5e,2015-11-14T04:04:32Z,2015-11-14T04:06:02Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,134.46440481431918,0.0,68.50945296186994,195.94244089991676,0.0,1.150833264312399,109.55148017210189,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1026.45,3022.56,0.0,0.0,false
diag Autogenerated 195,bd1250d0-c7a1-41ba-91d1-ef8a1b08530b,2015-11-14T04:01:40Z,2015-11-14T04:04:27Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,true,false,true,false,false,false,160.4495211944948,0.0,56.2222637033112,61.856332255494074,0.0,0.0,10.619827826718772,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,691.16,2148.92,0.0,8.570528221525073,false
diag Autogenerated 526,beb28420-a508-4fef-b0ef-b35d7a6b4ea5,2015-11-14T04:15:06Z,2015-11-14T04:22:48Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,false,false,280.5155267075588,0.0,104.67515594577132,179.19947396672978,0.0,0.0,188.97621832496128,0.0,151.2248695273545,157.768554175345,106.73416016690626,10.597349208349897,4.840775334962791,1375.56,3282.54,22.2374218728653,168.79339355803157,false
diag Autogenerated 316,beb390b6-e22d-4111-bf62-15618320cc5b,2015-11-14T04:03:58Z,2015-11-14T04:06:07Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,149.07214068064815,0.0,68.50945296186994,235.47181984228357,0.0,1.6390655582631137,128.6186949376414,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1100.14,3216.22,0.0,0.0,false
diag Autogenerated 66,c00fee15-6168-428b-b0f2-604b06045798,2015-11-14T03:56:28Z,2015-11-14T04:03:45Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,95.83354967086291,0.0,25.512158636919203,87.45532337666165,7.5046904315197,9.34367637215294,12.567690258917432,0.16418264407027017,173.87152497610933,0.0,93.45991768415469,22.566693936889315,0.0,542.77,1670.68,0.0,10.609426329002373,false
diag Autogenerated 111,c0d31246-bb66-405b-866f-1a1478464b64,2015-11-14T03:56:28Z,2015-11-14T03:58:50Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,126.73135613115267,0.0,85.10055559902965,231.08224430706628,0.0,0.0,4.186556068549964,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,849.91,2635.48,0.0,22.791298223648173,false
diag Autogenerated 360,c24ce42f-92da-4c76-b69c-b29e7afabe4d,2015-11-14T04:05:06Z,2015-11-14T04:06:50Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,63.67072219146553,0.0,27.083814663533847,138.00844816237213,0.0,0.0,160.24045440477073,0.0,86.14684458083951,0.0,163.40088666471956,0.0,0.0,664.12,1716.22,0.0,25.571166395668683,false
diag Autogenerated 489,c26d7354-0349-4434-bcce-006b92c3461c,2015-11-14T04:07:12Z,2015-11-14T04:14:43Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,658.3877538608532,0.0,122.09471948271043,256.4509148730442,0.0,0.0,616.7643136491001,0.0,172.13134261001701,109.17482056430465,196.8587845705134,72.56050748812943,5.177478936192904,2623.39,5934.22,0.0,413.7902160279728,false
diag Autogenerated 266,c27f7854-39a9-4377-a6d4-231ae0f2fe42,2015-11-14T04:02:58Z,2015-11-14T04:05:46Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,55.43546111248267,0.0,56.15602777092002,95.00841999201155,0.0,0.0,116.04133925040998,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,726.65,2037.57,0.0,10.56964909005879,false
diag Autogenerated 434,c29f6695-9d31-4041-b382-2c56a466e935,2015-11-14T04:06:23Z,2015-11-14T04:17:29Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,389.02409146590446,0.0,17.53828093099224,324.2277460187832,0.0,0.0,1031.3684156798693,0.0,116.54757043691302,18.387096774193548,283.9679461004492,35.93048182931809,4.841261739485504,2237.71,4867.11,0.0,15.874846876276031,false
diag Autogenerated 143,c2bff7bd-0fae-4d84-8823-15319e9cde6d,2015-11-14T03:58:57Z,2015-11-14T04:01:06Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,56.04898661867126,0.0,24.29767587448157,131.03529227639095,0.0,1.995461303701385,0.1565067689177557,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,453.03,1434.44,35.23358635260975,0.0,false
diag Autogenerated 394,c2eec6f7-107f-48e0-accc-d5401ded7890,2015-11-14T04:05:54Z,2015-11-14T04:16:19Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,527.4316047366272,0.0,17.560228664761127,249.06543487137608,0.0,0.0,448.74795835034706,0.0,116.54757043691302,18.387096774193548,214.5983054307881,29.991833401388323,5.754389546753777,1639.95,4195.96,0.0,11.860963658636178,false
diag Autogenerated 201,c2f937c7-6b0a-43cc-8cce-a59825a03c16,2015-11-14T04:01:44Z,2015-11-14T04:04:15Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,275.8566012135226,0.0,56.2222637033112,141.4518514950253,0.0,220.70214102633582,0.0,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1096.24,3453.94,0.0,8.570528221525073,false
diag Autogenerated 190,c30f1d22-63a8-4849-9ceb-3afaa8cdb090,2015-11-14T04:01:32Z,2015-11-14T04:03:34Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,33.02292824164645,0.0,24.493309335628766,117.81047030284059,0.0,28.503795289146254,19.367712653572266,0.0,92.92589404491744,0.0,105.73988575005869,0.0,0.0,457.07,1407.19,35.23358635260975,0.0,false
diag Autogenerated 672,c34adaa1-fb93-4c05-908d-6ac0b2b9a0ef,2015-11-14T04:22:59Z,2015-11-14T04:34:49Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,66.07625587569696,0.0,17.64789575553879,83.85300757834038,0.0,80.90542778832189,38.84738355314905,0.0,158.59214139792596,113.12478356227635,102.58544088867652,0.06979697134834326,0.0,834.29,1966.14,0.0,172.59448764996282,false
diag Autogenerated 553,c37817a8-88c9-4851-93f8-f485005f3a54,2015-11-14T04:16:27Z,2015-11-14T04:22:37Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,293.65578138593196,0.0,122.04888548463722,253.18700535640778,0.0,0.0,959.4721686268045,0.0,172.14897107081438,109.17482056430465,199.03061094075161,48.57610515024296,3.990202101488811,2793.43,5304.05,0.0,632.1477899639409,false
diag Autogenerated 58,c39d7d49-1fa9-4c9c-b32d-c3a190ddbd4f,2015-11-14T03:56:28Z,2015-11-14T04:02:13Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,203.09368015604628,0.0,25.73101778873575,129.9634584667526,11.813498960340237,0.0,381.2647172858967,0.0,195.80184039987606,0.0,133.32345319734674,42.18967765307849,0.0,1201.62,2847.97,0.0,78.43630381118761,false
diag Autogenerated 344,c4168424-1588-4a70-a5bf-d8979c82729c,2015-11-14T04:04:50Z,2015-11-14T04:06:13Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,105.44509784262357,0.0,68.44406470821582,208.48390795077574,0.0,3.9058583516057177,433.0097341313607,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1336.12,3329.52,0.0,0.0,false
diag Autogenerated 173,c518e190-1c0f-4eec-b615-ee5bfc3f4f73,2015-11-14T04:01:02Z,2015-11-14T04:02:54Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,false,false,false,58.45527819078175,0.0,85.00273886845606,309.8442757649268,0.0,0.0,74.86892558103138,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,933.56,2747.82,0.0,25.334533218561702,false
diag Autogenerated 470,c538d1e9-614f-4a60-a80b-486b3f9d84a4,2015-11-14T04:07:01Z,2015-11-14T04:18:59Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,193.30185790118415,0.0,17.539812168231933,251.01827276439363,0.0,0.0,979.7815434871376,0.0,116.54757043691302,18.387096774193548,214.5983054307881,15.597692935892201,4.574316047366272,1828.96,3676.44,0.0,17.612290730910576,false
diag Autogenerated 61,c53ed365-436e-407e-8967-fead05329e7f,2015-11-14T03:56:28Z,2015-11-14T04:03:22Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,true,false,false,216.82108121621482,0.0,25.73101778873575,135.11085961674056,12.533551295121159,0.0,442.3456640424427,0.0,195.80184039987606,0.0,133.32345319734674,42.27650309053648,0.0,1282.38,2976.51,0.0,78.43854929663911,false
diag Autogenerated 152,c5b51c3d-a080-4639-b041-41d630a3f1a9,2015-11-14T03:59:03Z,2015-11-14T04:00:50Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,93.90406135065341,0.0,85.00273886845606,338.4654511307614,0.0,0.0,41.53298380154941,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,963.48,2913.68,0.0,24.551999373972922,false
diag Autogenerated 288,c5c5b667-08bc-4beb-85c3-22c153f3adab,2015-11-14T04:03:09Z,2015-11-14T04:06:11Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,103.20160411385355,0.0,21.450406347409473,126.58489539740557,0.0,200.32555964345,2.757823366832658,0.0,154.9017600693671,0.0,78.1624145205221,0.030107241995989718,0.0,703.48,2188.72,0.0,16.059202880660916,true
diag Autogenerated 177,c645eb1c-a4eb-4637-ba12-69d12985fba8,2015-11-14T04:01:07Z,2015-11-14T04:02:52Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,46.67814382972063,0.0,85.00273886845606,264.80945300884264,0.0,0.0,57.594490961734095,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,859.46,2549.15,0.0,25.334533218561702,false
diag Autogenerated 591,c6c6588f-73ca-48da-92d8-d15cdba6acaa,2015-11-14T04:18:17Z,2015-11-14T04:29:43Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,208.4868935268213,0.0,66.43918257495466,138.531741113323,0.0,0.48060019375776236,14.50400795266847,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10117898815952892,0.0,1007.3,2898.06,0.0,77.78640609704583,false
diag Autogenerated 430,c76d0f75-200f-42da-88cf-5c54ebe3acab,2015-11-14T04:06:23Z,2015-11-14T04:22:26Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,135.6951817068191,0.0,5.948856676194365,109.96120865659452,0.0,0.0,56.6460800326664,0.0,123.86075949367088,28.3008370763577,106.66088199265005,4.079726418946509,5.321559820334831,664.94,1777.38,8.10483870967742,72.75061249489588,false
diag Autogenerated 310,c8e12b7c-ee0f-4c61-a285-81eacd0649a9,2015-11-14T04:03:56Z,2015-11-14T04:06:25Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,111.62646742139243,0.0,26.892009119481777,140.1444644484065,0.0,0.0,32.29743808822184,0.0,86.14684458083951,0.0,168.30936490568837,0.0,0.0,596.53,1768.67,0.0,25.571166395668683,false
diag Autogenerated 356,c908ae56-92b2-4f70-ba04-950bb1e81a3d,2015-11-14T04:05:02Z,2015-11-14T04:06:49Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,67.47195933722466,0.0,27.083814663533847,142.44177176012101,0.0,0.0,155.54993700931567,0.0,86.14684458083951,0.0,188.0653359430512,0.0,0.0,692.32,1815.32,0.0,25.571166395668683,false
diag Autogenerated 262,c93bb8aa-b02b-4b27-9db9-c38d27706de7,2015-11-14T04:02:52Z,2015-11-14T04:07:03Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,118.5864047738043,0.0,21.31592733316072,123.78692904124492,0.0,181.48846190129242,0.32515821355668895,0.0,154.9017600693671,0.0,79.09172472346499,0.030107241995989718,0.0,694.66,2167.78,0.0,15.129892677718033,false
diag Autogenerated 436,c976d883-83a6-4f10-9964-de9d64fc872d,2015-11-14T04:06:30Z,2015-11-14T04:17:28Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,389.02409146590446,0.0,17.53828093099224,324.2277460187832,0.0,0.0,1031.3684156798693,0.0,116.54757043691302,18.387096774193548,283.9679461004492,35.93048182931809,4.841261739485504,2237.71,4867.11,0.0,15.874846876276031,false
diag Autogenerated 192,c9977fc8-f402-46ed-9208-a44685caa316,2015-11-14T04:01:37Z,2015-11-14T04:03:25Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,33.04249158776117,0.0,24.493309335628766,117.9278503795289,0.0,28.484231943031535,19.328585961342828,0.0,92.92589404491744,0.0,105.89639251897644,0.0,0.0,457.33,1408.11,35.23358635260975,0.0,false
diag Autogenerated 41,c9f876e7-1750-4ba8-b8fd-2f4599a442f9,2015-11-14T03:56:28Z,2015-11-14T04:02:39Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,108.86151264136195,0.0,25.150816492918395,96.89582541070219,5.27699857287394,4.263135663978468,1.2159338554434966,1.0307021544411406,173.87152497610933,0.0,93.37572145642635,21.046250391161642,0.0,540.65,1689.58,0.0,9.658710590903159,false
diag Autogenerated 418,ca543000-5ecb-4663-91b9-af35c69546d0,2015-11-14T04:06:11Z,2015-11-14T04:18:15Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,311.60065332788895,0.0,17.55563495304206,282.3116578195182,0.0,0.0,525.5430788076766,0.0,116.54757043691302,18.387096774193548,214.5983054307881,18.207431604736627,5.271539403838301,1523.25,3663.58,0.0,13.229889750918742,false
diag Autogenerated 663,ca5bc098-e951-4db5-8c77-f739cea5cd92,2015-11-14T04:22:56Z,2015-11-14T04:35:31Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,87.18593409706607,0.0,66.36582780853901,113.67712267193473,0.0,26.144650540422273,91.91858126822802,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,995.72,2634.39,0.0,109.34666197870689,false
diag Autogenerated 243,caea4147-701b-4935-9e8a-53ed02cdadd8,2015-11-14T04:02:42Z,2015-11-14T04:05:46Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,true,false,true,false,false,false,83.39505317942512,0.0,56.150006322520824,46.70436093364565,0.0,0.0,92.73431964658113,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,682.37,1947.19,0.0,9.949439904941402,false
diag Autogenerated 621,cc05241c-75a6-4761-91b1-5ed5cc83dce0,2015-11-14T04:20:46Z,2015-11-14T04:33:58Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,false,false,false,105.3075227712619,0.0,17.68010974231495,95.77486718441702,0.0,10.32726726065679,5.089809910633032,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,752.73,1838.38,0.0,143.6797500194626,false
diag Autogenerated 314,cccf9f74-af07-4949-82ed-527ded8fc2ce,2015-11-14T04:03:56Z,2015-11-14T04:06:07Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,149.5560137576886,0.0,68.50945296186994,235.47617905919384,0.0,1.6390655582631137,129.07205349630993,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1101.08,3218.26,0.0,0.0,false
diag Autogenerated 182,ccd0934d-c8cb-4073-ac33-0ce9e21f9a78,2015-11-14T04:01:08Z,2015-11-14T04:03:03Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,46.67814382972063,0.0,85.00273886845606,264.80945300884264,0.0,0.0,57.594490961734095,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,859.46,2549.15,0.0,25.334533218561702,false
diag Autogenerated 158,ccdf694a-872f-4926-94c2-7c8f1b67a73e,2015-11-14T04:00:54Z,2015-11-14T04:02:34Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,58.04444792237264,0.0,85.00273886845606,211.4210814617732,0.0,0.0,31.14484701463338,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,790.2,2386.53,0.0,24.551999373972922,false
diag Autogenerated 18,cd325490-fe4d-4651-9f20-8775c0f5c7b5,2015-11-14T03:56:27Z,2015-11-14T04:02:39Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,158.78285933195906,0.0,24.54670855896753,89.84579460891554,17.86573788872346,7.72921370546195,0.5578000087002769,0.1417303166760452,173.87152497610933,0.0,102.504697447872,31.130151932092936,0.0,621.62,1948.36,0.0,9.194929703166201,false
diag Autogenerated 602,cd37b678-64eb-4478-8892-ef47d8eebe11,2015-11-14T04:19:25Z,2015-11-14T04:34:26Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,163.86695974846904,0.0,66.48471311962645,56.79935447805554,0.0,1.8692818062472967,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,875.09,2494.54,0.0,85.00046795282024,false
diag Autogenerated 275,cd5a3a9d-ac05-4b58-9ef2-29b85df66f90,2015-11-14T04:03:07Z,2015-11-14T04:05:58Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,126.55880245434238,0.0,56.15602777092002,147.5636216202112,0.0,389.62785441743495,0.19670064770713283,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1124.11,3537.63,0.0,10.56964909005879,false
diag Autogenerated 380,cd96157e-b749-4105-bd5c-586d27d293db,2015-11-14T04:05:46Z,2015-11-14T04:07:50Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,49.46403428088179,0.0,27.258183339944814,146.4042999315603,0.0,0.0,254.45620948652785,0.0,86.14684458083951,0.0,168.52732575120206,0.0,0.0,757.83,1816.74,0.0,25.571166395668683,false
