name,_id,run_start_time,run_end_time,status,status_message,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,create_doe_prototype_building.template,hot_water_supply_temp_reset.run_measure,improved_duct_routing.run_measure,low_pressure_drop_air_filters.run_measure,lower_minimum_airflow_rates_for_vav_terminal.run_measure,model30_refrigerant_under_charge_scenario.run_measure,one_watt_standby.run_measure,pc_network_presence.run_measure,plant_shutdown.run_measure,create_doe_prototype_building.applicable,hot_water_supply_temp_reset.applicable,improved_duct_routing.applicable,low_pressure_drop_air_filters.applicable,lower_minimum_airflow_rates_for_vav_terminal.applicable,model_30_refrigerant_under_charge_scenario.applicable,one_watt_standby.applicable,pc_network_presence.applicable,plant_shutdown.applicable,standard_report_legacy.cooling_electricity,standard_report_legacy.exterior_equipment_electricity,standard_report_legacy.exterior_lighting_electricity,standard_report_legacy.fans_electricity,standard_report_legacy.heat_rejection_electricity,standard_report_legacy.heating_electricity,standard_report_legacy.heating_natural_gas,standard_report_legacy.humidification_electricity,standard_report_legacy.interior_equipment_electricity,standard_report_legacy.interior_equipment_natural_gas,standard_report_legacy.interior_lighting_electricity,standard_report_legacy.pumps_electricity,standard_report_legacy.refrigeration_electricity,standard_report_legacy.total_energy,standard_report_legacy.total_source_energy,standard_report_legacy.water_systems_electricity,standard_report_legacy.water_systems_natural_gas
diag Autogenerated 749,714e4e28-0fcd-41d5-a7da-61e1d2956fed,2015-11-14T04:40:49Z,2015-11-14T04:52:48Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,66.07625587569696,0.0,17.64789575553879,83.85300757834038,0.0,80.90542778832189,38.84738355314905,0.0,158.59214139792596,113.12478356227635,102.58544088867652,0.06979697134834326,0.0,834.29,1966.14,0.0,172.59448764996282
diag Autogenerated 225,718f15b7-fb1a-4725-b693-47284376b003,2015-11-14T04:16:46Z,2015-11-14T04:19:01Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,174.2085307866621,0.0,56.2222637033112,117.16132865266079,0.0,0.0,5.967255363605162,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,755.57,2362.6,0.0,8.570528221525073
diag Autogenerated 560,720383f9-31aa-433d-abde-63a5a8b58f67,2015-11-14T04:30:08Z,2015-11-14T04:37:57Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true,false,false,false,,false,false,false,444.17991959659025,0.0,104.68132590705041,158.8341946305471,0.0,0.0,263.6309869558204,0.0,151.2248695273545,157.768554175345,107.12463057356841,15.260077089259065,5.291182508336058,1605.12,3866.73,22.2374218728653,162.69659039125486
diag Autogenerated 7,72200c01-9643-423a-80ca-e68560eb0c20,2015-11-14T04:10:29Z,2015-11-14T04:15:46Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,311.83355863037366,0.0,25.72802380813375,166.98702259108063,30.213755245079767,0.0,438.3614243563316,0.0,121.73225729670499,0.0,199.9851797960201,48.209824148549345,0.0,1400.68,3402.81,0.0,57.63038411274134
diag Autogenerated 55,725311e0-3230-45c6-8e37-00eb94e11360,2015-11-14T04:10:23Z,2015-11-14T04:16:43Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,252.38582829221852,0.0,25.73101778873575,176.5752454689846,14.594158444447439,0.0,560.0525144197591,0.0,195.80184039987606,0.0,199.9851797960201,51.89316878415945,0.0,1555.46,3596.16,0.0,78.43630381118761
diag Autogenerated 262,72aa810e-e6a8-49b2-a9d6-87a133a17ac8,2015-11-14T04:16:59Z,2015-11-14T04:19:49Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,145.88363751683497,0.0,21.26574859650074,140.52053414261601,0.0,136.383799092367,0.0,0.0,154.9017600693671,0.0,79.041545986805,0.030107241995989718,0.0,691.79,2162.24,0.0,13.767038190032899
diag Autogenerated 594,72cc62d8-1d88-464e-bfaf-792de8e49a2d,2015-11-14T04:31:38Z,2015-11-14T04:39:51Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,280.5155267075588,0.0,104.67515594577132,179.19947396672978,0.0,0.0,188.97621832496128,0.0,151.2248695273545,157.768554175345,106.73416016690626,10.597349208349897,4.840775334962791,1375.56,3282.54,22.2374218728653,168.79339355803157
diag Autogenerated 131,72dce3f9-d85f-4cde-bbce-c3db4110dac8,2015-11-14T04:12:39Z,2015-11-14T04:14:56Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,72.63870412395336,0.0,24.180295797793253,128.9811409343454,0.0,1.8780812270130682,0.1956334611471946,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,467.38,1479.79,35.23358635260975,0.0
diag Autogenerated 501,73880386-dcbe-4647-b50c-c266cc60551e,2015-11-14T04:22:10Z,2015-11-14T04:32:47Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,318.2324418129849,0.0,17.53828093099224,243.36872192731727,0.0,0.0,777.3877092690894,0.0,116.54757043691302,18.387096774193548,214.5983054307881,27.666904859126173,4.820845242956309,1754.42,3865.59,0.0,15.874846876276031
diag Autogenerated 608,738b1e1c-6ad2-4d25-bb5e-5686463a46ff,2015-11-14T04:33:31Z,2015-11-14T04:38:55Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,true,,false,false,false,350.4441049986382,0.0,122.04624121551763,252.22360997383052,0.0,0.0,775.9440261112761,0.0,172.13134261001701,109.17482056430465,196.8587845705134,54.50720078552421,4.226423476173813,2601.93,5221.02,0.0,564.3742910053422
diag Autogenerated 313,738e25ca-5b25-452a-b9a9-115caa9bcad0,2015-11-14T04:18:03Z,2015-11-14T04:22:12Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,124.79652522284378,0.0,56.15602777092002,149.8738506560368,0.0,441.44643219146604,0.20272209610633077,0.0,149.56073533927852,0.0,178.81293166258214,0.05419303559278149,0.0,1111.47,3497.6,0.0,10.56964909005879
diag Autogenerated 128,73c39ba8-9b12-4004-9d9c-dfa9610aac83,2015-11-14T04:12:38Z,2015-11-14T04:14:56Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,72.63870412395336,0.0,24.180295797793253,128.9811409343454,0.0,1.8780812270130682,0.1956334611471946,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,467.38,1479.79,35.23358635260975,0.0
diag Autogenerated 100,73c413b7-a58e-4e07-ba44-0f7d7df75e90,2015-11-14T04:10:25Z,2015-11-14T04:16:17Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,86.24149442691136,0.0,26.20607588044697,89.90262706263216,5.93372914915502,10.28456921701718,14.517534566059659,0.14032704621390613,173.87152497610933,0.0,93.06068723767613,20.261120567594837,0.0,535.66,1642.72,0.0,11.264753634821314
diag Autogenerated 429,74166d22-6cf0-4e84-bbf8-71659d8007bd,2015-11-14T04:21:14Z,2015-11-14T04:23:21Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,57.75090562731312,0.0,27.258183339944814,146.56559095724046,0.0,0.0,251.9104268109277,0.0,86.14684458083951,0.0,183.08711023151804,0.0,0.0,778.29,1886.84,0.0,25.571166395668683
diag Autogenerated 534,74832dbd-931f-4715-a4e6-150742d0a5ed,2015-11-14T04:22:48Z,2015-11-14T04:36:29Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,88.98887300939158,0.0,5.995814618211515,91.32809309922418,0.0,0.0,258.6254593711719,0.0,123.86075949367088,28.3008370763577,104.81114740710494,3.9424254797876683,4.67690894242548,803.72,1782.96,8.10483870967742,79.09095549203757
diag Autogenerated 754,766a5733-dfbd-44db-b337-90dee0c90c8e,2015-11-14T04:42:19Z,2015-11-14T04:53:00Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,58.79321036538714,0.0,17.64789575553879,83.85032307944238,0.0,91.09578560518001,45.84587218026947,0.0,100.98547954546065,113.12478356227635,102.55859589969639,0.06979697134834326,0.0,786.56,1800.39,0.0,172.5918031510648
diag Autogenerated 661,767080bd-c78a-4b6f-9e97-da43636d4429,2015-11-14T04:35:52Z,2015-11-14T04:50:42Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,197.58738702733604,0.0,66.43918257495466,99.41341481614513,0.0,0.5261307384295504,17.574790243310172,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10117898815952892,0.0,960.4,2743.13,0.0,77.78640609704583
diag Autogenerated 193,767f341e-c574-4a30-860a-a17d052532d4,2015-11-14T04:15:58Z,2015-11-14T04:17:23Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,45.42608967837859,0.0,85.00273886845606,186.75170201111197,0.0,0.0,113.87823773378199,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,836.43,2358.98,0.0,25.334533218561702
diag Autogenerated 110,77e24604-d0cd-4e8d-9a73-0b72c7c75602,2015-11-14T04:10:25Z,2015-11-14T04:12:38Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,180.41317786994287,0.0,85.10055559902965,360.5915955865091,0.0,0.0,7.805775099773065,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,1036.72,3219.58,0.0,22.791298223648173
diag Autogenerated 671,77e30b5c-bd34-4e06-9557-d517ea988ca9,2015-11-14T04:36:36Z,2015-11-14T04:49:38Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,145.0381064618573,0.0,17.666687247824886,85.1549895438768,0.0,10.810477062299165,5.825362608688649,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,774.48,1923.57,0.0,135.11351403590248
diag Autogenerated 379,782bd034-6bb6-4a59-b393-c663b3afe2c8,2015-11-14T04:20:18Z,2015-11-14T04:21:25Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,105.44509784262357,0.0,68.44406470821582,208.48390795077574,0.0,3.9058583516057177,433.0097341313607,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1336.12,3329.52,0.0,0.0
diag Autogenerated 597,7921267d-c014-40c3-b8a4-bcb2acc676d4,2015-11-14T04:31:40Z,2015-11-14T04:36:42Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,348.43005335253656,0.0,122.04624121551763,234.5625365239672,0.0,0.0,840.1354218358455,0.0,172.14897107081438,109.17482056430465,199.03061094075161,58.98394840502093,4.229949168333291,2653.12,5249.42,0.0,564.3725281592625
diag Autogenerated 252,794a2f22-51ea-4389-852c-c9c9f276ddd1,2015-11-14T04:16:51Z,2015-11-14T04:20:24Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,119.07012779520653,0.0,56.206206507580006,150.30137349237987,0.0,0.0,8.076769452790842,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,736.12,2295.67,0.0,9.028158299864117
diag Autogenerated 589,7a1f8821-7173-4798-afc9-f12f8ce3b371,2015-11-14T04:31:25Z,2015-11-14T04:39:04Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,272.6461818076047,0.0,104.67515594577132,150.182146071189,0.0,0.0,191.8276218589388,0.0,151.2248695273545,157.768554175345,106.73416016690626,10.369060641023719,4.84165675800266,1341.3,3168.09,22.2374218728653,168.79339355803157
diag Autogenerated 670,7a240f13-7811-402a-844c-3f6ea4c755b1,2015-11-14T04:36:36Z,2015-11-14T04:49:32Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,143.2717061869646,0.0,17.666687247824886,77.73235009087028,0.0,10.829268554585258,7.113922079734986,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,766.6,1895.92,0.0,135.11351403590248
diag Autogenerated 383,7a84be44-f07e-471c-9bc8-295561faa8af,2015-11-14T04:20:21Z,2015-11-14T04:22:29Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,105.44509784262357,0.0,68.44406470821582,208.48390795077574,0.0,3.9058583516057177,433.0097341313607,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1336.12,3329.52,0.0,0.0
diag Autogenerated 378,7b689813-9cca-47c9-b125-69e0312d7d60,2015-11-14T04:20:18Z,2015-11-14T04:21:48Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,95.54531623939077,0.0,27.022785626790007,161.4653943565578,0.0,0.0,34.062920936882904,0.0,86.14684458083951,0.0,180.12284273253155,0.0,0.0,609.93,1807.44,0.0,25.571166395668683
diag Autogenerated 234,7bcabac5-de05-420e-9395-ec1a04f04bb3,2015-11-14T04:16:48Z,2015-11-14T04:21:01Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,275.8566012135226,0.0,56.2222637033112,141.4518514950253,0.0,220.70214102633582,0.0,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1096.24,3453.94,0.0,8.570528221525073
diag Autogenerated 752,7c67ffd1-b658-43f1-b396-7f0e27ed084c,2015-11-14T04:41:12Z,2015-11-14T04:51:48Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,66.07088687790093,0.0,17.64789575553879,83.85032307944238,0.0,80.90811228721991,38.85275255094508,0.0,158.59214139792596,113.12478356227635,102.55859589969639,0.06979697134834326,0.0,834.27,1966.05,0.0,172.59448764996282
diag Autogenerated 615,7d3a4a4e-5ef1-4915-997c-8b6a059eb496,2015-11-14T04:33:41Z,2015-11-14T04:42:13Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,246.74468435800227,0.0,104.65488321585433,147.59076233397295,0.0,0.0,288.1213261185919,0.0,151.2248695273545,157.768554175345,106.70859889875004,13.223108444120863,4.368332585592787,1431.39,3227.25,22.2374218728653,181.06897223429283
diag Autogenerated 740,7df87c40-dd0b-4a50-ad78-e95771545f74,2015-11-14T04:39:59Z,2015-11-14T04:52:42Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,87.18593409706607,0.0,66.36582780853901,113.67712267193473,0.0,26.144650540422273,91.91858126822802,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,995.72,2634.39,0.0,109.34666197870689
diag Autogenerated 411,7e173480-3a5e-454f-ad9a-a139a5c5e05c,2015-11-14T04:20:57Z,2015-11-14T04:22:04Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,79.62109686615896,0.0,68.4484239251261,208.94598494326482,0.0,5.558001560599655,669.2226208483909,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1548.62,3510.5,0.0,0.0
diag Autogenerated 170,7e757419-803a-4673-8657-91538f7a5f92,2015-11-14T04:15:40Z,2015-11-14T04:17:08Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,89.99139212770952,0.0,85.00273886845606,341.75209327803424,0.0,0.0,50.21910947648485,0.0,110.4742155098208,0.0,206.13897801079895,0.0,0.0,908.15,2720.35,0.0,24.551999373972922
diag Autogenerated 417,7f290440-8f62-44a6-a4d7-2b4c00df4f8b,2015-11-14T04:21:01Z,2015-11-14T04:22:16Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,66.63498969045202,0.0,68.4484239251261,173.73658995897978,0.0,4.8605268549557765,618.6339086046584,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1449.14,3300.81,0.0,0.0
diag Autogenerated 75,7f98524c-4390-465a-8f2b-0431930b7827,2015-11-14T04:10:23Z,2015-11-14T04:16:43Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,94.23943442587294,0.0,25.512158636919203,79.1409458884877,7.408566404863174,9.34367637215294,13.177411274716855,0.16418264407027017,173.87152497610933,0.0,93.45991768415469,22.369534436958777,0.0,533.2,1639.08,0.0,10.609426329002373
diag Autogenerated 285,7fc93f99-4753-4993-ac24-6e135b038b5c,2015-11-14T04:17:15Z,2015-11-14T04:20:52Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,196.4939113120937,0.0,56.150006322520824,135.17148081466183,0.0,313.53079669783773,0.02207864413039246,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1104.76,3477.99,0.0,9.949439904941402
diag Autogenerated 241,7ffd7b68-8be0-424f-b33e-2d09b5dd01a9,2015-11-14T04:16:48Z,2015-11-14T04:21:58Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,225.4309851691726,0.0,21.16338397371437,133.09207396747215,0.0,244.87424205018277,0.0,0.0,119.56187941447436,0.0,93.17187823025618,0.030107241995989718,0.0,850.43,2666.01,0.0,13.102671716654726
diag Autogenerated 92,809a167f-6f11-4cfb-be18-46479321b05a,2015-11-14T04:10:23Z,2015-11-14T04:16:39Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true,false,false,false,,false,false,false,122.3849450679409,0.0,25.699580992414752,142.77395296755873,9.305291711015006,0.0,472.109573702072,0.0,195.80184039987606,0.0,133.32345319734674,23.076853985063032,0.0,1212.28,2672.99,0.0,87.8037206196941
diag Autogenerated 647,80ac7c91-434d-4cfa-832a-13561f5d5ba5,2015-11-14T04:34:32Z,2015-11-14T04:45:23Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,205.4103509033264,0.0,104.65664606193407,161.5569104007037,0.0,0.0,350.22374923867085,0.0,87.03259237974524,157.768554175345,106.59665817268663,13.223989867160732,4.120652711389484,1411.26,3016.9,22.2374218728653,189.3534673860254
diag Autogenerated 567,813c7bbc-ba6c-4c43-aacc-b6c88dbb1ae7,2015-11-14T04:30:38Z,2015-11-14T04:38:27Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,444.15612117451377,0.0,104.68132590705041,159.01400493068047,0.0,0.0,263.1938011280452,0.0,151.2248695273545,157.768554175345,107.12463057356841,15.4751443109872,5.291182508336058,1605.05,3867.44,22.2374218728653,162.69659039125486
diag Autogenerated 148,817d709d-528c-4409-9e72-4627b71c2045,2015-11-14T04:15:00Z,2015-11-14T04:17:07Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,73.1864778151655,0.0,85.08099225291494,152.16370608028797,0.0,0.0,11.111980593160654,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,724.95,2224.09,0.0,23.358635260975035
diag Autogenerated 162,818dab72-d87f-4873-b3b4-0bedf9423899,2015-11-14T04:15:02Z,2015-11-14T04:18:03Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,56.088113310900695,0.0,24.29767587448157,134.22411769309022,0.0,1.995461303701385,0.1565067689177557,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,456.26,1444.66,35.23358635260975,0.0
diag Autogenerated 56,81a76872-5eac-4ec7-9d18-3c40534a8692,2015-11-14T04:10:23Z,2015-11-14T04:16:31Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true,false,false,false,,false,false,false,252.359630961951,0.0,25.73101778873575,176.5647665368776,14.595655434748439,0.0,560.0330535458461,0.0,195.80184039987606,0.0,199.9851797960201,52.17310597044642,0.0,1555.68,3596.91,0.0,78.43630381118761
diag Autogenerated 584,81e36539-209a-42e1-b2b1-b24cdfea6307,2015-11-14T04:31:02Z,2015-11-14T04:36:31Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,406.52905302552864,0.0,122.084142406232,282.0492027969316,0.0,0.0,654.6381802492488,0.0,101.0137246381538,109.17482056430465,196.8587845705134,51.31733080423682,4.690933418184991,2392.04,5018.72,0.0,463.68845573801985
diag Autogenerated 555,82d3389e-b171-42d1-9560-c15b6836d144,2015-11-14T04:23:38Z,2015-11-14T04:30:47Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,658.3877538608532,0.0,122.09471948271043,256.4509148730442,0.0,0.0,616.7643136491001,0.0,172.13134261001701,109.17482056430465,196.8587845705134,72.56050748812943,5.177478936192904,2623.39,5934.22,0.0,413.7902160279728
diag Autogenerated 354,832ba92d-282f-4126-ad04-51dcb50fdb1b,2015-11-14T04:19:57Z,2015-11-14T04:21:12Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,145.61528167080067,0.0,68.50945296186994,211.97128147899514,0.0,1.6390655582631137,135.240345424348,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1079.8,3138.03,0.0,0.0
diag Autogenerated 251,837498d1-6bd4-480f-8b03-0587517df8f1,2015-11-14T04:16:50Z,2015-11-14T04:20:14Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,110.79866484417497,0.0,56.206206507580006,145.813387285511,0.0,0.0,11.816088908692764,0.0,149.56073533927852,0.0,178.81293166258214,0.05419303559278149,0.0,662.09,2053.43,0.0,9.028158299864117
diag Autogenerated 301,84002d63-2763-4809-8dac-4d718ff457fe,2015-11-14T04:17:37Z,2015-11-14T04:20:19Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,50.519952069270744,0.0,56.15602777092002,57.019102041471726,0.0,0.0,133.5577326436768,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,701.26,1920.67,0.0,10.56964909005879
diag Autogenerated 604,843b0ef0-9c84-4683-b30f-876c7b6a0a5b,2015-11-14T04:33:05Z,2015-11-14T04:38:06Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,350.4441049986382,0.0,122.04624121551763,252.22360997383052,0.0,0.0,775.9440261112761,0.0,172.13134261001701,109.17482056430465,196.8587845705134,54.50720078552421,4.226423476173813,2601.93,5221.02,0.0,564.3742910053422
diag Autogenerated 399,84762f21-7f5b-4f77-a291-b2f8f7c7e571,2015-11-14T04:20:30Z,2015-11-14T04:21:54Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,63.02991730565522,0.0,27.083814663533847,126.32574684283716,0.0,0.0,164.329399866608,0.0,86.14684458083951,0.0,167.28494893177393,0.0,0.0,659.77,1693.93,0.0,25.571166395668683
