name,_id,run_start_time,run_end_time,status,status_message,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,create_doe_prototype_building.template,add_chilled_water_pump_differential_pressure_reset_controls.run_measure,add_cooling_tower_controls.run_measure,add_daylight_sensors.run_measure,add_demand_control_ventilation.run_measure,add_demand_control_ventilation_metal_oxide.run_measure,add_eifs_wall_insulation.run_measure,add_energy_recovery_ventilator.run_measure,add_hot_water_pump_differential_pressure_reset_controls.run_measure,adjust_lighting_for_occupant_sensors.run_measure,advanced_power_strips.run_measure,brushless_dc_compressor_motors.run_measure,add_chilled_water_pump_differential_pressure_reset_controls.applicable,add_cooling_tower_controls.applicable,add_daylight_sensors.applicable,add_demand_control_ventilation.applicable,add_demand_control_ventilation_metal_oxide.applicable,add_eifs_wall_insulation.applicable,add_energy_recovery_ventilator.applicable,add_hot_water_pump_differential_pressure_reset_controls.applicable,adjust_lighting_for_occupant_sensors.applicable,advanced_power_strips.applicable,brushless_dc_compressor_motors.applicable,create_doe_prototype_building.applicable,standard_report_legacy.cooling_electricity,standard_report_legacy.exterior_equipment_electricity,standard_report_legacy.exterior_lighting_electricity,standard_report_legacy.fans_electricity,standard_report_legacy.heat_rejection_electricity,standard_report_legacy.heating_electricity,standard_report_legacy.heating_natural_gas,standard_report_legacy.humidification_electricity,standard_report_legacy.interior_equipment_electricity,standard_report_legacy.interior_equipment_natural_gas,standard_report_legacy.interior_lighting_electricity,standard_report_legacy.pumps_electricity,standard_report_legacy.refrigeration_electricity,standard_report_legacy.total_energy,standard_report_legacy.total_source_energy,standard_report_legacy.water_systems_electricity,standard_report_legacy.water_systems_natural_gas
diag Autogenerated 671,972546f9-f971-4b5d-b6dd-023946075663,2015-11-14T04:17:47Z,2015-11-14T04:29:12Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,313.92558187015106,0.0,17.53828093099224,245.6487341772152,0.0,0.0,805.9355859534504,0.0,84.39771335238873,18.387096774193548,214.5983054307881,27.95324622294814,4.8182931808901595,1749.08,3789.2,0.0,15.874846876276031
diag Autogenerated 953,9767c4a2-2882-45ec-9413-9c6b4253fc03,2015-11-14T04:39:51Z,2015-11-14T04:54:56Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,110.8466404781719,0.0,66.44677099906663,116.5834891068172,0.0,9.814361851474304,57.97050126600209,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,962.3,2619.66,0.0,99.55506539956848
diag Autogenerated 35,9775c681-f973-49ec-97ac-2266b9ecb354,2015-11-14T04:01:42Z,2015-11-14T04:08:18Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,153.75143308995945,0.0,24.54670855896753,89.84579460891554,17.44545838531281,7.9860122000333975,0.6995303253763221,0.10805182558470772,110.48439493082579,0.0,102.504697447872,31.009470672348975,0.0,553.12,1731.14,0.0,9.194929703166201
diag Autogenerated 441,9795b663-280f-43f8-9af6-341e2c91991c,2015-11-14T04:13:27Z,2015-11-14T04:15:05Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,247.43787026098633,0.0,68.53124904642131,206.42199835221604,0.0,1.129037179761028,96.96642095214017,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1137.32,3399.89,0.0,0.0
diag Autogenerated 512,982d5063-3520-42ba-b530-40c7ffd89c19,2015-11-14T04:15:08Z,2015-11-14T04:16:57Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,82.10585050501528,0.0,68.44406470821582,61.90088012589419,0.0,3.888421483964621,334.6658006355739,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1067.83,2684.7,0.0,0.0
diag Autogenerated 280,988031a2-7d37-4f77-9074-dad9a1a2158f,2015-11-14T04:09:07Z,2015-11-14T04:11:38Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,33.04249158776117,0.0,24.493309335628766,117.9278503795289,0.0,28.484231943031535,19.328585961342828,0.0,92.92589404491744,0.0,105.89639251897644,0.0,0.0,457.33,1408.11,35.23358635260975,0.0
diag Autogenerated 770,98ebb68b-a7b2-48f8-8fd9-a7abc1c4bb6c,2015-11-14T04:29:31Z,2015-11-14T04:34:15Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,413.92242948395324,0.0,122.084142406232,283.8984283345776,0.0,0.0,616.5219223131361,0.0,172.13134261001701,109.17482056430465,196.8587845705134,51.696342711380666,4.698866225543815,2434.67,5233.13,0.0,463.68669289194014
diag Autogenerated 528,991b6112-7673-42bf-abed-ae3a7baca757,2015-11-14T04:15:12Z,2015-11-14T04:16:56Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,true,true,94.09369700826944,0.0,68.44406470821582,184.28153566493316,0.0,3.190946778320743,385.56837649684616,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1252.4,3163.22,0.0,0.0
diag Autogenerated 416,99316623-5328-4196-9d98-9dd848d3f7e0,2015-11-14T04:12:30Z,2015-11-14T04:15:07Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,99.2575554123789,0.0,56.15602777092002,26.444194219810967,0.0,390.2560922004179,0.9212816050772854,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,977.04,3070.36,0.0,10.56964909005879
diag Autogenerated 364,9936023a-9ed9-4b97-b8e0-5540c665e674,2015-11-14T04:11:30Z,2015-11-14T04:14:33Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,true,false,false,false,false,false,false,false,false,true,86.0826263149338,0.0,56.150006322520824,99.77941427364273,0.0,0.0,73.07629777266624,0.0,214.57029940648593,0.0,148.36045995837173,0.05419303559278149,0.0,688.02,2006.03,0.0,9.949439904941402
diag Autogenerated 840,99941f63-ff2d-42dc-897e-876cafa5a2ca,2015-11-14T04:33:22Z,2015-11-14T04:39:14Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,false,true,293.65578138593196,0.0,122.04888548463722,253.18700535640778,0.0,0.0,959.4721686268045,0.0,172.14897107081438,109.17482056430465,199.03061094075161,48.57610515024296,3.990202101488811,2793.43,5304.05,0.0,632.1477899639409
diag Autogenerated 591,99a22034-f41a-4132-af61-ee1e25eda887,2015-11-14T04:16:37Z,2015-11-14T04:26:16Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,527.4316047366272,0.0,17.560228664761127,249.06543487137608,0.0,0.0,448.74795835034706,0.0,116.54757043691302,18.387096774193548,214.5983054307881,29.991833401388323,5.754389546753777,1639.95,4195.96,0.0,11.860963658636178
diag Autogenerated 560,9a3299f6-465a-4e33-bd20-7b485ac046ab,2015-11-14T04:16:05Z,2015-11-14T04:18:30Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,50.79359543851543,0.0,68.4484239251261,58.18246810143027,0.0,4.86488607186605,472.49552090462475,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1171.61,2726.27,0.0,0.0
diag Autogenerated 999,9a40b1fd-3386-49d8-ad1c-fc3c9986276c,2015-11-14T04:50:13Z,2015-11-14T04:59:47Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,66.07088687790093,0.0,17.64789575553879,83.85032307944238,0.0,80.90811228721991,38.85275255094508,0.0,158.59214139792596,113.12478356227635,102.55859589969639,0.06979697134834326,0.0,834.27,1966.05,0.0,172.59448764996282
diag Autogenerated 818,9acdd98d-4ce8-43bb-91f2-b30786e1abe2,2015-11-14T04:31:19Z,2015-11-14T04:39:43Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,false,false,false,false,false,false,true,250.42462554945706,0.0,104.65488321585433,161.51812778694946,0.0,0.0,284.6185509581509,0.0,151.2248695273545,157.768554175345,106.70859889875004,14.625452500553092,4.367451162552918,1446.92,3283.73,22.2374218728653,181.0698536573327
diag Autogenerated 24,9b1205d4-848b-42b3-82b6-13e30eaa2bb0,2015-11-14T04:01:44Z,2015-11-14T04:06:53Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,false,true,268.4388037849903,0.0,25.72802380813375,127.34073145940089,25.219047105793802,0.0,272.74938735671935,0.0,195.80184039987606,0.0,133.32345319734674,40.1762256982337,0.0,1146.41,2942.49,0.0,57.62888712244034
diag Autogenerated 821,9b14c211-2420-4bd8-a3c2-9c07ad049cae,2015-11-14T04:31:25Z,2015-11-14T04:39:45Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,false,false,false,false,true,246.47408748476238,0.0,104.65488321585433,161.51460209478998,0.0,0.0,257.95285973298166,0.0,151.2248695273545,157.768554175345,106.70859889875004,12.59994235493319,4.368332585592787,1412.92,3231.6,22.2374218728653,181.0698536573327
diag Autogenerated 610,9b955b2a-706d-4a59-9f70-ec8b608e3984,2015-11-14T04:16:55Z,2015-11-14T04:30:53Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,true,false,false,true,214.9877501020825,0.0,5.922825643119641,106.11525112290732,0.0,0.0,76.49346672111066,0.0,123.86075949367088,28.3008370763577,115.19599836668027,6.510310330747243,5.7186606778276845,774.05,2086.05,8.10483870967742,70.60585953450388
diag Autogenerated 568,9ba59ce2-8b09-49df-a57e-bb9c1e5ef350,2015-11-14T04:16:05Z,2015-11-14T04:17:59Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,50.88949821054146,0.0,27.258183339944814,145.44527221129997,0.0,0.0,253.31409465603602,0.0,86.14684458083951,0.0,179.12894127698902,0.0,0.0,767.75,1850.56,0.0,25.571166395668683
diag Autogenerated 263,9bb1fea8-24ae-4bec-8988-459e579fb546,2015-11-14T04:09:00Z,2015-11-14T04:11:12Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,55.50121292745911,0.0,85.00273886845606,313.8351983723296,0.0,0.0,87.7611706706315,0.0,110.4742155098208,0.0,206.13897801079895,0.0,0.0,884.09,2564.31,0.0,25.334533218561702
diag Autogenerated 379,9bbe0554-c56c-4a54-b842-309c46c4b77e,2015-11-14T04:11:56Z,2015-11-14T04:17:06Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,168.87152035550633,0.0,56.150006322520824,128.73053817698644,0.0,286.4362860509134,0.024085793596791773,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1043.6,3284.31,0.0,9.949439904941402
diag Autogenerated 942,9bc9c785-6d10-4ec8-a6c8-0d604d7dd53b,2015-11-14T04:39:37Z,2015-11-14T04:54:49Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,114.97980214448866,0.0,66.44677099906663,41.84510002807717,0.0,29.84780150706103,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,853.75,2396.65,0.0,99.55506539956848
diag Autogenerated 499,9bd631ed-75d2-48fa-9c7a-401525fdfc19,2015-11-14T04:14:56Z,2015-11-14T04:16:57Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,86.28633952196829,0.0,27.022785626790007,145.02242817100338,0.0,0.0,30.980954581319015,0.0,86.14684458083951,0.0,183.84997319081603,0.0,0.0,584.88,1734.51,0.0,25.571166395668683
diag Autogenerated 88,9be31059-1ed3-48f9-9f88-2b4768cfc00b,2015-11-14T04:01:42Z,2015-11-14T04:08:17Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,true,false,false,false,false,false,false,false,false,true,198.88938289568821,0.0,25.73101778873575,126.70975004752945,11.614399250307258,0.0,376.2909670108248,0.0,195.80184039987606,0.0,121.76668807362798,41.779502310604535,0.0,1177.02,2780.43,0.0,78.43854929663911
diag Autogenerated 909,9c140c8b-ab16-4f09-90d5-0e3d55730b09,2015-11-14T04:37:07Z,2015-11-14T04:54:13Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,163.86695974846904,0.0,66.48471311962645,56.79935447805554,0.0,1.8692818062472967,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,875.09,2494.54,0.0,85.00046795282024
diag Autogenerated 457,9c58377a-7e14-42d8-82f2-c36fbcac41a9,2015-11-14T04:13:46Z,2015-11-14T04:15:22Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,114.41636624396794,0.0,26.892009119481777,141.12964747012848,0.0,0.0,31.713303022245086,0.0,86.14684458083951,0.0,183.531750356366,0.0,0.0,614.97,1828.28,0.0,25.571166395668683
diag Autogenerated 941,9c8b9fed-d27d-404a-a54b-0e895097691d,2015-11-14T04:39:37Z,2015-11-14T04:54:29Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,114.97980214448866,0.0,66.44677099906663,41.84510002807717,0.0,29.84780150706103,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,853.75,2396.65,0.0,99.55506539956848
diag Autogenerated 123,9dc752e8-fad7-4461-a4f2-74ee5dfaf9e1,2015-11-14T04:01:42Z,2015-11-14T04:07:12Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,122.38569356309141,0.0,25.699580992414752,142.77245597725772,9.305291711015006,0.0,472.058676031838,0.0,195.80184039987606,0.0,133.32345319734674,22.90544859559855,0.0,1212.06,2672.39,0.0,87.8037206196941
diag Autogenerated 900,9dcabbd0-c321-4c36-9487-9b7a35b2d2c4,2015-11-14T04:36:39Z,2015-11-14T04:53:20Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,true,true,142.1925376299633,0.0,17.666687247824886,85.1549895438768,0.0,10.810477062299165,5.825362608688649,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,771.64,1914.57,0.0,135.11351403590248
diag Autogenerated 843,9e242cbd-b0fe-48e5-8d2e-f7366cbddf57,2015-11-14T04:33:30Z,2015-11-14T04:39:44Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,310.5676452519063,0.0,122.04888548463722,255.0168395871767,0.0,0.0,884.0153050296642,0.0,172.13134261001701,109.17482056430465,196.8587845705134,48.95423563434694,3.989320678448942,2734.91,5275.87,0.0,632.1495528100206
diag Autogenerated 158,9e65f537-f18d-4dcd-8185-ef435530ba7c,2015-11-14T04:07:09Z,2015-11-14T04:08:52Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,127.0834963612176,0.0,85.10055559902965,234.3297597621097,0.0,0.0,4.382189529697159,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,853.72,2647.16,0.0,22.791298223648173
diag Autogenerated 179,9ed18152-7b37-4f71-b5f4-a77ef0d72e80,2015-11-14T04:07:22Z,2015-11-14T04:09:01Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,69.48900539948353,0.0,24.180295797793253,128.9811409343454,0.0,2.347601533766335,0.25432349949135297,0.0,66.94577040457,0.0,111.35456608498318,0.0,0.0,438.75,1389.01,35.23358635260975,0.0
diag Autogenerated 462,9efa1a5d-6d8c-4058-ada9-fea896b2129c,2015-11-14T04:13:46Z,2015-11-14T04:15:45Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,112.23239857192054,0.0,26.892009119481777,140.45832806594623,0.0,0.0,32.166661580913605,0.0,86.14684458083951,0.0,171.57441837148377,0.0,0.0,600.59,1781.81,0.0,25.571166395668683
diag Autogenerated 521,9f67ee1f-fdfc-457f-aa42-0c6322e9680d,2015-11-14T04:15:09Z,2015-11-14T04:16:49Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,95.97687871350792,0.0,68.44406470821582,184.28153566493316,0.0,3.190946778320743,385.56837649684616,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1254.28,3169.18,0.0,0.0
diag Autogenerated 527,9f6f4c01-ce23-402a-9e04-bcacc97442f2,2015-11-14T04:15:12Z,2015-11-14T04:16:57Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,94.10677465900027,0.0,68.44406470821582,184.66078753612703,0.0,3.2127428628721137,395.28507098984744,0.0,63.727392011299095,0.0,429.34363270982004,0.0,0.0,1238.78,3099.83,0.0,0.0
diag Autogenerated 904,9f7a608d-774d-4c49-aa53-a3a7a7656684,2015-11-14T04:36:41Z,2015-11-14T04:55:04Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,true,false,false,false,false,false,false,false,false,true,163.6165417527742,0.0,66.48471311962645,56.69058706578405,0.0,1.8692818062472967,0.0,0.0,205.27699012746024,47.920898267056884,246.9045553309944,0.10370846286351713,0.0,873.87,2490.67,0.0,85.00046795282024
diag Autogenerated 155,9f82e2ea-2d9d-4c5c-8020-c39ad1153f21,2015-11-14T04:07:06Z,2015-11-14T04:08:54Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,173.38993661475857,0.0,85.10055559902965,358.81133109006964,0.0,0.0,9.76210971124501,0.0,110.4742155098208,0.0,206.13897801079895,0.0,0.0,966.48,2993.04,0.0,22.791298223648173
diag Autogenerated 898,9f858e53-8a57-421e-8d6b-824e819bccbf,2015-11-14T04:36:36Z,2015-11-14T04:54:02Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,true,false,false,true,144.93072650593678,0.0,17.666687247824886,85.10129956591652,0.0,10.821215057891218,5.841469602076728,0.0,158.59214139792596,113.12478356227635,102.51832841622618,0.06979697134834326,0.0,773.78,1921.31,0.0,135.11351403590248
diag Autogenerated 308,9fd6bbcd-b784-4ca0-815b-9ff4df1f6f68,2015-11-14T04:10:06Z,2015-11-14T04:12:53Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,215.2145943852001,0.0,56.2222637033112,25.33424056489215,0.0,222.73739058526473,0.0,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,921.52,2900.6,0.0,8.570528221525073
diag Autogenerated 273,9ffa6c16-22f2-4125-9763-68496e270779,2015-11-14T04:09:06Z,2015-11-14T04:10:34Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,46.67814382972063,0.0,85.00273886845606,264.80945300884264,0.0,0.0,57.594490961734095,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,859.46,2549.15,0.0,25.334533218561702
diag Autogenerated 15,a006b737-4a50-4468-97b5-335baf94cd01,2015-11-14T04:01:44Z,2015-11-14T04:06:50Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,268.4388037849903,0.0,25.72802380813375,127.34073145940089,25.219047105793802,0.0,272.74938735671935,0.0,195.80184039987606,0.0,133.32345319734674,40.1762256982337,0.0,1146.41,2942.49,0.0,57.62888712244034
diag Autogenerated 787,a0290f51-766f-4089-80f0-196d6688f340,2015-11-14T04:30:20Z,2015-11-14T04:36:34Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,271.9207706457922,0.0,104.67515594577132,174.35076582440817,0.0,0.0,178.75082963943626,0.0,151.2248695273545,157.768554175345,106.73416016690626,10.23244006984396,4.842538181042529,1351.53,3227.73,22.2374218728653,168.79339355803157
diag Autogenerated 886,a07e4652-2e2d-455d-960f-5ce7ec0d3675,2015-11-14T04:36:05Z,2015-11-14T04:50:32Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,true,false,false,true,208.15806181530283,0.0,66.43918257495466,138.23579257295637,0.0,0.488188617869727,14.524243750300375,0.0,205.27699012746024,47.920898267056884,246.46948568190845,0.10117898815952892,0.0,1005.4,2892.0,0.0,77.78640609704583
diag Autogenerated 757,a093936a-2f2e-4b42-84cb-de7086398c8f,2015-11-14T04:28:19Z,2015-11-14T04:34:15Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,425.5986404931033,0.0,122.084142406232,298.28325234524635,0.0,0.0,641.1409492397285,0.0,172.14897107081438,109.17482056430465,199.03061094075161,57.720869188888074,4.700629071623554,2493.57,5368.37,0.0,463.68669289194014
diag Autogenerated 679,a0f80a41-32b6-4347-a70e-2a579021dcd6,2015-11-14T04:18:01Z,2015-11-14T04:30:55Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,108.62852184565129,0.0,5.9611065741118825,94.25939158840343,0.0,0.0,152.8756635361372,0.0,123.86075949367088,28.3008370763577,106.17547978766844,4.061861984483462,4.889240506329114,721.45,1747.87,8.10483870967742,76.61137198856676
